employee_name,gender,start_leave_date,to_leave_date,leave_type,manager_name,team_name
'Harbert Walden',male,2023-04-15,2023-04-16,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-05-02,2023-05-02,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-03-23,2023-03-24,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-01-01,2023-01-02,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-06-15,2023-06-16,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-01-22,2023-01-23,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-05-13,2023-05-14,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-02-28,2023-03-02,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-02-04,2023-02-05,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,2023-01-11,2023-01-12,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-10-19,2022-10-20,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-10-16,2022-10-18,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-10-25,2022-10-26,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-08-13,2022-08-14,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-10-01,2022-10-01,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-12-30,2023-01-01,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-08-23,2022-08-24,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-12-08,2022-12-09,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-12-08,2022-12-08,'Earned leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-08-21,2022-08-22,'Casual Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-11-30,2022-12-02,'Sick Leave','Sabrina Martin',consulting
'Harbert Walden',male,2022-07-06,2022-07-07,'Casual Leave','Sabrina Martin',consulting
'Derwin Snaden',female,2022-06-14,2022-06-16,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-04-14,2022-04-15,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-03-17,2022-03-18,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-03-13,2022-03-14,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-06-01,2022-06-02,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-03-27,2022-03-28,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2022-06-01,2022-06-03,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-04-17,2022-04-19,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-06-08,2022-06-09,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-06-04,2022-06-05,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-02-09,2022-02-09,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-04-28,2022-04-30,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2022-02-03,2022-02-03,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2022-01-27,2022-01-29,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2022-04-18,2022-04-19,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-01-23,2022-01-25,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-04-25,2022-04-25,'Earned leave','David Davis',HR
'Derwin Snaden',female,2023-06-12,2023-06-14,'Earned leave','David Davis',HR
'Derwin Snaden',female,2023-03-31,2023-04-01,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2023-05-18,2023-05-19,'Earned leave','David Davis',HR
'Derwin Snaden',female,2023-04-18,2023-04-19,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2023-06-29,2023-06-30,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2023-06-06,2023-06-08,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2023-05-05,2023-05-06,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-11-26,2022-11-27,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-11-06,2022-11-08,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-09-17,2022-09-19,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2022-07-22,2022-07-24,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-08-27,2022-08-28,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-08-05,2022-08-05,'Earned leave','David Davis',HR
'Derwin Snaden',female,2022-11-18,2022-11-19,'Sick Leave','David Davis',HR
'Derwin Snaden',female,2022-07-10,2022-07-11,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-12-23,2022-12-23,'Casual Leave','David Davis',HR
'Derwin Snaden',female,2022-07-07,2022-07-07,'Sick Leave','David Davis',HR
'Herc Sandwith',male,2022-03-04,2022-03-05,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-05-13,2022-05-15,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-06-03,2022-06-04,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-06-13,2022-06-13,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-01-12,2022-01-14,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-04-19,2022-04-19,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-04-02,2022-04-02,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-01-07,2022-01-08,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-06-09,2022-06-10,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-04-21,2022-04-22,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-02-28,2023-03-01,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-06-26,2023-06-27,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-02-15,2023-02-16,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-03-12,2023-03-14,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-02-16,2023-02-16,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-04-20,2023-04-21,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-05-15,2023-05-17,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-06-16,2023-06-17,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-05-09,2023-05-11,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-05-28,2023-05-30,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-06-12,2023-06-12,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-01-19,2023-01-20,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-03-28,2023-03-28,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-03-09,2023-03-09,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-02-16,2023-02-17,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2023-06-12,2023-06-13,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-08-09,2022-08-09,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-09-19,2022-09-19,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-08-16,2022-08-17,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-10-09,2022-10-09,'Earned leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-11-17,2022-11-17,'Sick Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-10-25,2022-10-25,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-09-17,2022-09-17,'Casual Leave','Barbara Olson',dev ops
'Herc Sandwith',male,2022-12-08,2022-12-10,'Casual Leave','Barbara Olson',dev ops
'Rutger Suggitt',female,2022-02-01,2022-02-02,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-01-14,2022-01-14,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-04-04,2022-04-04,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-02-09,2022-02-11,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-02-21,2022-02-21,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-04-08,2022-04-08,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-06-15,2022-06-17,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-02-02,2022-02-04,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-03-02,2022-03-04,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-04-17,2022-04-17,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-03-22,2022-03-23,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-05-04,2023-05-04,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-02-01,2023-02-02,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-03-21,2023-03-23,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-04-29,2023-04-30,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-02-10,2023-02-12,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-06-22,2023-06-23,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-02-14,2023-02-15,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-02-18,2023-02-19,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2023-04-12,2023-04-13,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-12-14,2022-12-14,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-12-16,2022-12-17,'Sick Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-11-18,2022-11-19,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-07-26,2022-07-27,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-12-07,2022-12-08,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-09-15,2022-09-16,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-11-29,2022-11-30,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-09-05,2022-09-05,'Earned leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-07-20,2022-07-21,'Casual Leave','Juan Myers DVM',HR
'Rutger Suggitt',female,2022-12-13,2022-12-14,'Casual Leave','Juan Myers DVM',HR
'Malena Lebang',female,2022-04-17,2022-04-19,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-01-15,2022-01-16,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-03-17,2022-03-18,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-02-01,2022-02-02,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-04-01,2022-04-01,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-01-04,2022-01-06,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-01-11,2022-01-13,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-04-26,2022-04-28,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-05-17,2022-05-17,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-05-04,2022-05-06,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-02-04,2022-02-04,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-04-28,2022-04-29,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-05-16,2022-05-18,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-04-17,2023-04-18,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-04-14,2023-04-16,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-06-29,2023-06-30,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-02-15,2023-02-16,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-05-25,2023-05-27,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-05-18,2023-05-18,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-01-31,2023-02-01,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2023-01-30,2023-02-01,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-11-10,2022-11-12,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-08-24,2022-08-25,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-08-11,2022-08-12,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-07-13,2022-07-13,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-09-12,2022-09-13,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-10-22,2022-10-22,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-10-13,2022-10-15,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-11-28,2022-11-30,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-08-01,2022-08-01,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-09-12,2022-09-12,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-08-22,2022-08-23,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-08-22,2022-08-24,'Earned leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-12-14,2022-12-15,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-11-22,2022-11-23,'Sick Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-12-03,2022-12-04,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-12-04,2022-12-06,'Casual Leave','Barbara Olson',Data engineering
'Malena Lebang',female,2022-11-03,2022-11-04,'Casual Leave','Barbara Olson',Data engineering
'Jan Revelle',female,2022-06-23,2022-06-25,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-04-22,2022-04-24,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-01-13,2022-01-14,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-04-16,2022-04-17,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-03-15,2022-03-16,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-02-08,2022-02-09,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-02-24,2022-02-24,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-01-28,2023-01-29,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-06-21,2023-06-21,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-02-11,2023-02-12,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-06-17,2023-06-18,'Earned leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-04-18,2023-04-19,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-04-12,2023-04-13,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-03-21,2023-03-23,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-04-26,2023-04-27,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-04-04,2023-04-06,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-02-17,2023-02-18,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-04-27,2023-04-28,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2023-06-05,2023-06-07,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-12-08,2022-12-08,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-07-27,2022-07-29,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-08-17,2022-08-18,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-11-11,2022-11-12,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-09-25,2022-09-26,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-11-30,2022-12-02,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-07-05,2022-07-07,'Sick Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-10-04,2022-10-05,'Casual Leave','Juan Myers DVM',consulting
'Jan Revelle',female,2022-09-27,2022-09-29,'Earned leave','Juan Myers DVM',consulting
'Levon Stanlock',male,2022-05-10,2022-05-11,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-05-31,2022-05-31,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-01-06,2022-01-07,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-02-21,2022-02-21,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-03-12,2022-03-14,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-05-21,2022-05-22,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-02-09,2022-02-10,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-03-07,2022-03-09,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-05-25,2022-05-27,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-01-10,2022-01-11,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2023-01-20,2023-01-21,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2023-01-18,2023-01-19,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2023-02-02,2023-02-04,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2023-02-22,2023-02-23,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2023-06-23,2023-06-25,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-12-09,2022-12-10,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-09-13,2022-09-14,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-07-22,2022-07-23,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-09-24,2022-09-25,'Earned leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-09-18,2022-09-19,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-09-21,2022-09-21,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-11-16,2022-11-16,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-09-23,2022-09-24,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-10-14,2022-10-15,'Sick Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-08-04,2022-08-06,'Casual Leave','Rebecca Davis',consulting
'Levon Stanlock',male,2022-10-27,2022-10-28,'Earned leave','Rebecca Davis',consulting
'Maegan Lghan',female,2022-04-02,2022-04-03,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-04-07,2022-04-08,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-06-12,2022-06-13,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-05-19,2022-05-21,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-05-31,2022-06-02,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-04-15,2022-04-16,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-01-09,2022-01-10,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-01-05,2022-01-06,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2023-03-29,2023-03-29,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2023-05-12,2023-05-12,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2023-06-15,2023-06-16,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,2023-02-06,2023-02-06,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2023-02-17,2023-02-19,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-12-05,2022-12-07,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-08-30,2022-09-01,'Casual Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-09-27,2022-09-28,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-10-27,2022-10-28,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-09-23,2022-09-23,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-07-20,2022-07-20,'Earned leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-08-15,2022-08-15,'Sick Leave','Alex Gonzalez',Security
'Maegan Lghan',female,2022-10-31,2022-11-01,'Earned leave','Alex Gonzalez',Security
'Jarib Bucke',female,2022-01-11,2022-01-12,'Sick Leave','Rebecca Davis',IT
'Jarib Bucke',female,2022-06-13,2022-06-14,'Sick Leave','Rebecca Davis',IT
'Jarib Bucke',female,2022-03-03,2022-03-05,'Earned leave','Rebecca Davis',IT
'Jarib Bucke',female,2022-06-17,2022-06-19,'Casual Leave','Rebecca Davis',IT
